Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.11,GBP,N,SP-1,23301.195,,,,,G-2-Q,Y,,Day 90,Central Bank,ENTITY-17,Prime Brokerage,,Bank,Y,,,Y,,,,,,,,,SP-3,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.12,USD,Y,SP-8,19816.337,,,,,A-1-Q,Y,,Perpetual,Securities Lending,ENTITY-14,Treasury,,Bank,N,,,Y,,,,,,,,,SP-5,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.13,USD,Y,SP-6,5909.994,,,,,A-1-Q,Y,,>= 1 Yr <= 2 Yr,FHLB,,Wealth Management,,Broker-Dealer,Y,,,N,,,,,,,,,SP-5,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.14,USD,Y,SP-8,31019.834,,,,,CB-1-Q,N,,151 - 179 Days,Central Bank,ENTITY-03,Treasury,,Bank,N,,,Y,,,,,,,,,SP-3,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.15,CNY,N,SP-2,36335.628,,,,,CB-1-Q,N,,Day 90,NULL,ENTITY-19,Retail Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-1,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.16,EUR,N,SP-3,26014.531,,,,,A-1-Q,N,,180 - 270 Days,Securities Lending,ENTITY-14,Commercial Banking,,Other,N,,,Y,,,,,,,,,SP-4,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.17,CNY,N,SP-4,31085.127,,,,,G-2-Q,N,,>5 Yr,Other,ENTITY-15,Commercial Banking,,Bank,Y,,,Y,,,,,,,,,SP-4,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.18,HKD,N,SP-3,24336.127,,,,,A-1-Q,Y,,>3 Yr <= 4 Yr,Securities Lending,ENTITY-05,Treasury,,Bank,N,,,Y,,,,,,,,,SP-5,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.19,CNY,N,SP-3,5320.777,,,,,A-1-Q,Y,,>4 Yr <= 5 Yr,FHLB,,Retail Banking,,Broker-Dealer,N,,,N,,,,,,,,,SP-2,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.20,CHF,N,SP-4,41701.672,,,,,A-1-Q,N,,180 - 270 Days,Central Bank,,Treasury,,Bank,Y,,,N,,,,,,,,,SP-1,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-09,S.DC.21,USD,Y,SP-5,8000.568,,,,,G-2-Q,N,,Perpetual,NULL,ENTITY-07,Commercial Banking,,Bank,N,,,Y,,,,,,,,,SP-9,Undercollateralized,Y,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.1,USD,Y,,148.818,,,,,G-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.2,USD,N,,1962.403,,,,,CB-1-Q,,,,,ENTITY-01,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.3,CAD,N,,3802.483,,,,,S-2,,,,,ENTITY-13,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.4,CHF,N,,2436.1,,,,,LC-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.5,GBP,N,,4949.285,,,,,S-4-Q,,,,,ENTITY-01,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.6,USD,Y,,2560.105,,,,,S-1,,,,,ENTITY-01,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.7,USD,Y,,3526.269,,,,,S-4-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.8,USD,Y,,1705.032,,,,,CB-4,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.9,SGD,N,,1313.914,,,,,LC-2,,,,,ENTITY-11,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-09,S.L.10,USD,Y,,2626.181,,,,,S-6-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.1,CNY,N,,16.428,,Day 18,,,S-4-Q,,,271 - 364 Days,Repo,ENTITY-09,,2026-04-27,Other,N,4990.372,,Y,100.0,6434.753,,,,,,,,,,REF-5389,REF-8309,REF-6087
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.2,USD,Y,,32116.267,,Day 21,,,Z-1,,,Open,NULL,,,2026-04-30,Other,Y,45434.288,,N,0.0,34364.257,,,,,,,,,,REF-8885,REF-3682,REF-6585
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.3,HKD,N,,16362.292,,Day 54,,,A-2-Q,,,Day 90,FHLB,ENTITY-17,,2026-06-02,Other,Y,24665.972,,Y,100.0,7801.508,,,,,,,,,,REF-6334,REF-9082,REF-2692
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.4,AUD,N,,31194.382,,Day 45,,,CB-2,,,>4 Yr <= 5 Yr,NULL,,,2026-05-24,Bank,N,46768.597,,N,100.0,37419.736,,,,,,,,,,REF-6622,REF-1926,REF-8247
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.5,USD,Y,,36372.478,,Open,,,A-1-Q,,,91 - 120 Days,Repo,ENTITY-17,,,MDB,N,643.64,,Y,100.0,36048.443,,,,,,,,,,REF-5269,REF-8514,REF-5755
Supplemental,Balance Sheet,Wells,2026-04-09,S.B.6,USD,Y,,4237.282,,Day 16,,,A-1-Q,,,>2 Yr <= 3 Yr,Repo,ENTITY-12,,2026-04-25,Sovereign,Y,39975.469,,Y,20.0,39489.792,,,,,,,,,,REF-4069,REF-3032,REF-2579
Supplemental,Informational,Wells,2026-04-09,S.I.1,USD,Y,,515.985,,,,,LC-1,,,,,ENTITY-07,Prime Brokerage,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-09,S.I.2,USD,Y,,3930.098,,,,,S-4,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-09,S.I.3,USD,Y,,1080.758,,,,,E-1-Q,,,,,ENTITY-08,Commercial Banking,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-09,S.I.4,USD,Y,,4713.26,,,,,CB-3,,,,,,Treasury,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-09,S.I.5,USD,Y,,239.79,,,,,CB-1-Q,,,,,ENTITY-05,Wealth Management,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-09,S.I.6,AUD,N,,3783.25,,,,,G-1,,,,,ENTITY-06,Wealth Management,,,,,,Y,,,,,,,,,,,,,,
