Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.11,USD,Y,SP-8,15943.881,,,,,A-1-Q,Y,,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-18,Commercial Banking,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-3,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.12,USD,Y,SP-5,27006.564,,,,,A-1-Q,N,,271 - 364 Days,Derivatives,ENTITY-06,Treasury,,Broker-Dealer,N,,,Y,,,,,,,,,SP-9,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.13,CAD,N,SP-8,9462.426,,,,,A-1-Q,Y,,>4 Yr <= 5 Yr,Securities Lending,ENTITY-20,Treasury,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-4,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.14,USD,Y,SP-9,36189.557,,,,,G-2-Q,Y,,>3 Yr <= 4 Yr,Securities Lending,ENTITY-03,Prime Brokerage,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-4,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.15,USD,Y,SP-7,7926.775,,,,,A-1-Q,N,,271 - 364 Days,Central Bank,,Retail Banking,,Broker-Dealer,Y,,,N,,,,,,,,,SP-2,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.16,USD,Y,SP-4,28954.494,,,,,A-1-Q,N,,Open,Repo,,Markets,,Bank,Y,,,N,,,,,,,,,SP-4,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.17,HKD,N,SP-8,37482.661,,,,,G-2-Q,N,,>= 1 Yr <= 2 Yr,FHLB,ENTITY-13,Commercial Banking,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-6,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.18,USD,Y,SP-8,23849.137,,,,,A-1-Q,Y,,Open,Derivatives,,Treasury,,Broker-Dealer,N,,,N,,,,,,,,,SP-9,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.19,USD,N,SP-4,42979.226,,,,,G-2-Q,Y,,Open,Securities Lending,,Treasury,,Broker-Dealer,Y,,,N,,,,,,,,,SP-1,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.20,USD,Y,SP-3,13612.602,,,,,G-2-Q,N,,>= 1 Yr <= 2 Yr,Securities Lending,,Retail Banking,,Bank,Y,,,N,,,,,,,,,SP-1,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-11,S.DC.21,USD,Y,SP-7,20011.902,,,,,G-2-Q,N,,>5 Yr,NULL,ENTITY-07,Treasury,,Bank,N,,,Y,,,,,,,,,SP-8,Fully Collateralized,Y,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.1,USD,Y,,317.246,,,,,IG-2-Q,,,,,ENTITY-06,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.2,USD,Y,,1469.314,,,,,IG-2,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.3,CNY,N,,1895.764,,,,,G-2,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.4,USD,Y,,4279.787,,,,,A-3,,,,,ENTITY-18,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.5,GBP,N,,900.679,,,,,G-1-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.6,USD,Y,,4766.2,,,,,S-3-Q,,,,,ENTITY-16,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.7,USD,Y,,3116.471,,,,,A-5-Q,,,,,ENTITY-03,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.8,USD,Y,,855.88,,,,,A-2-Q,,,,,ENTITY-13,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.9,USD,Y,,2785.204,,,,,S-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-11,S.L.10,USD,Y,,1108.392,,,,,S-7,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.1,AUD,N,,27187.292,,Day 3,,,E-1-Q,,,91 - 120 Days,Securities Lending,ENTITY-09,,2026-04-14,Central Bank,Y,26052.343,,Y,228.12,42309.616,,,,,,,,,,REF-4682,REF-2815,REF-2231
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.2,HKD,N,,47510.074,,Day 17,,,P-2,,,>5 Yr,Other,,,2026-04-28,GSE,N,9942.037,,N,20.0,3734.477,,,,,,,,,,REF-5524,REF-8154,REF-1381
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.3,USD,Y,,48773.368,,Day 40,,,S-6-Q,,,91 - 120 Days,Central Bank,,,2026-05-21,GSE,Y,5492.958,,N,20.0,4310.853,,,,,,,,,,REF-4478,REF-7351,REF-3747
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.4,USD,Y,,43111.963,,Day 46,,,S-8,,,>2 Yr <= 3 Yr,Derivatives,,,2026-05-27,Non-Financial Corporate,N,8475.279,,N,50.0,17193.815,,,,,,,,,,REF-8711,REF-9603,REF-8812
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.5,GBP,N,,25433.809,,Day 40,,,LC-2,,,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-16,,2026-05-21,Non-Regulated Fund,Y,33231.466,,Y,0.0,7827.086,,,,,,,,,,REF-3773,REF-7547,REF-8630
Supplemental,Balance Sheet,Wells,2026-04-11,S.B.6,USD,Y,,42991.544,,Day 36,,,S-3,,,121 - 150 Days,Other,,,2026-05-17,PSE,N,38399.883,,N,50.0,11723.375,,,,,,,,,,REF-4730,REF-7323,REF-1587
Supplemental,Informational,Wells,2026-04-11,S.I.1,USD,Y,,2886.787,,,,,S-5-Q,,,,,ENTITY-18,Wealth Management,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-11,S.I.2,USD,Y,,716.409,,,,,G-3,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-11,S.I.3,CAD,N,,2707.436,,,,,S-7,,,,,,Prime Brokerage,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-11,S.I.4,USD,Y,,2978.188,,,,,G-1,,,,,ENTITY-20,Markets,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-11,S.I.5,USD,N,,2739.95,,,,,S-6,,,,,ENTITY-18,Markets,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-11,S.I.6,USD,Y,,15.784,,,,,E-1-Q,,,,,ENTITY-14,Treasury,,,,,,Y,,,,,,,,,,,,,,
