Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.11,USD,N,SP-6,21362.641,,,,,CB-1-Q,Y,,271 - 364 Days,Derivatives,,Markets,,Bank,Y,,,N,,,,,,,,,SP-2,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.12,GBP,N,SP-4,7443.155,,,,,G-2-Q,N,,151 - 179 Days,Central Bank,ENTITY-06,Wealth Management,,Bank,Y,,,Y,,,,,,,,,SP-3,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.13,CNY,N,SP-1,6387.992,,,,,CB-1-Q,N,,>= 1 Yr <= 2 Yr,Other,ENTITY-15,Commercial Banking,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-1,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.14,CAD,N,SP-1,42244.713,,,,,CB-1-Q,N,,Day 1,Securities Lending,ENTITY-10,Retail Banking,,Bank,N,,,Y,,,,,,,,,SP-9,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.15,JPY,N,SP-2,25754.53,,,,,CB-1-Q,N,,271 - 364 Days,Central Bank,ENTITY-07,Retail Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-9,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.16,USD,Y,SP-1,24638.568,,,,,A-1-Q,N,,151 - 179 Days,Securities Lending,ENTITY-20,Retail Banking,,Bank,N,,,Y,,,,,,,,,SP-6,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.17,USD,Y,SP-5,43429.405,,,,,G-2-Q,Y,,121 - 150 Days,Repo,ENTITY-20,Retail Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-2,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.18,CAD,N,SP-7,15345.76,,,,,G-2-Q,N,,Open,Securities Lending,,Wealth Management,,Broker-Dealer,Y,,,N,,,,,,,,,SP-9,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.19,USD,Y,SP-4,43002.088,,,,,G-2-Q,N,,>2 Yr <= 3 Yr,FHLB,,Wealth Management,,Bank,Y,,,N,,,,,,,,,SP-3,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.20,USD,Y,SP-8,41805.751,,,,,A-1-Q,Y,,Day 30,Other,ENTITY-01,Markets,,Bank,N,,,Y,,,,,,,,,SP-9,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-23,S.DC.21,USD,Y,SP-5,9131.058,,,,,A-1-Q,Y,,>5 Yr,Other,ENTITY-16,Commercial Banking,,Bank,Y,,,Y,,,,,,,,,SP-7,Fully Collateralized,N,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.1,HKD,N,,500.248,,,,,CB-2-Q,,,,,ENTITY-09,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.2,USD,Y,,673.622,,,,,S-5,,,,,ENTITY-16,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.3,USD,Y,,1718.289,,,,,E-1,,,,,ENTITY-06,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.4,USD,Y,,4880.905,,,,,G-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.5,HKD,N,,4348.808,,,,,G-3-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.6,GBP,N,,1553.96,,,,,S-2-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.7,HKD,N,,363.239,,,,,C-1,,,,,ENTITY-09,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.8,USD,Y,,2424.595,,,,,CB-3,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.9,USD,Y,,1729.704,,,,,A-5-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-23,S.L.10,USD,Y,,3683.94,,,,,G-3-Q,,,,,ENTITY-10,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.1,USD,Y,,14555.807,,Day 49,,,S-8,,,Perpetual,Securities Lending,ENTITY-05,,2026-05-11,PSE,Y,11952.267,,Y,788.33,24623.87,,,,,,,,,,REF-6925,REF-9380,REF-3342
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.2,USD,Y,,24578.749,,Day 14,,,A-4-Q,,,271 - 364 Days,NULL,ENTITY-09,,2026-04-06,Other,N,18685.367,,Y,100.0,28552.913,,,,,,,,,,REF-1121,REF-4638,REF-2487
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.3,USD,N,,1052.685,,61 - 67 Days,,,P-2,,,>= 1 Yr <= 2 Yr,Securities Lending,ENTITY-13,,2026-05-23,Other,Y,25738.91,,Y,150.0,44771.795,,,,,,,,,,REF-4494,REF-5934,REF-5272
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.4,EUR,N,,6102.027,,Day 28,,,CB-1,,,Day 90,Derivatives,,,2026-04-20,Pension Fund,Y,19042.213,,N,100.0,17434.595,,,,,,,,,,REF-9444,REF-9771,REF-1472
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.5,USD,Y,,15609.326,,Day 16,,,P-2,,,Perpetual,NULL,ENTITY-13,,2026-04-08,Central Bank,N,13079.293,,Y,365.63,43831.383,,,,,,,,,,REF-9606,REF-4652,REF-3538
Supplemental,Balance Sheet,Wells,2026-03-23,S.B.6,USD,Y,,1456.534,,Day 30,,,CB-1-Q,,,151 - 179 Days,NULL,,,2026-04-22,Other Supranational,Y,4971.273,,N,0.0,17713.276,,,,,,,,,,REF-5297,REF-7008,REF-1824
Supplemental,Informational,Wells,2026-03-23,S.I.1,USD,Y,,2931.456,,,,,S-6-Q,,,,,,Treasury,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-23,S.I.2,GBP,N,,3798.184,,,,,A-5,,,,,ENTITY-03,Wealth Management,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-23,S.I.3,USD,Y,,1083.046,,,,,S-6-Q,,,,,,Wealth Management,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-23,S.I.4,GBP,N,,1610.379,,,,,P-2,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-23,S.I.5,EUR,N,,2316.757,,,,,S-3,,,,,ENTITY-18,Treasury,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-23,S.I.6,USD,Y,,720.111,,,,,IG-1,,,,,ENTITY-20,Prime Brokerage,,,,,,Y,,,,,,,,,,,,,,
