Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.11,SGD,N,SP-4,38370.659,,,,,A-1-Q,Y,,Day 1,Securities Lending,,Wealth Management,,Broker-Dealer,Y,,,N,,,,,,,,,SP-3,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.12,USD,Y,SP-2,20615.989,,,,,A-1-Q,N,,121 - 150 Days,Central Bank,,Commercial Banking,,Bank,N,,,N,,,,,,,,,SP-7,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.13,USD,Y,SP-9,40660.277,,,,,CB-1-Q,N,,>4 Yr <= 5 Yr,Derivatives,,Commercial Banking,,Other,Y,,,N,,,,,,,,,SP-1,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.14,EUR,N,SP-7,4860.276,,,,,G-2-Q,N,,>3 Yr <= 4 Yr,Repo,,Retail Banking,,Broker-Dealer,Y,,,N,,,,,,,,,SP-2,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.15,USD,Y,SP-2,5198.752,,,,,G-2-Q,N,,>4 Yr <= 5 Yr,Central Bank,ENTITY-20,Treasury,,Bank,N,,,Y,,,,,,,,,SP-6,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.16,EUR,N,SP-7,6475.057,,,,,A-1-Q,Y,,Day 30,Derivatives,ENTITY-13,Markets,,Bank,N,,,Y,,,,,,,,,SP-7,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.17,USD,Y,SP-6,14739.535,,,,,CB-1-Q,Y,,180 - 270 Days,Securities Lending,ENTITY-20,Retail Banking,,Other,Y,,,Y,,,,,,,,,SP-2,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.18,USD,Y,SP-1,17983.631,,,,,G-2-Q,N,,151 - 179 Days,Derivatives,,Retail Banking,,Bank,N,,,N,,,,,,,,,SP-2,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.19,USD,Y,SP-9,11639.011,,,,,G-2-Q,N,,Day 30,Securities Lending,ENTITY-13,Wealth Management,,Bank,Y,,,Y,,,,,,,,,SP-7,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.20,GBP,N,SP-9,31444.274,,,,,G-2-Q,N,,Day 1,Securities Lending,,Markets,,Broker-Dealer,N,,,N,,,,,,,,,SP-1,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.21,CAD,N,SP-6,37662.956,,,,,G-2-Q,Y,,Perpetual,Repo,,Prime Brokerage,,Bank,N,,,N,,,,,,,,,SP-3,Fully Collateralized,Y,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.1,SGD,N,,3876.559,,,,,IG-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.2,USD,Y,,489.556,,,,,S-7-Q,,,,,ENTITY-15,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.3,CHF,N,,670.5,,,,,S-6-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.4,USD,Y,,4182.999,,,,,CB-2,,,,,ENTITY-01,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.5,CHF,N,,3790.83,,,,,IG-2,,,,,ENTITY-04,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.6,USD,Y,,4002.287,,,,,S-7,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.7,USD,Y,,3616.458,,,,,S-4-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.8,USD,Y,,4249.359,,,,,S-3-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.9,USD,Y,,2028.943,,,,,P-1,,,,,ENTITY-19,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-04-07,S.L.10,SGD,N,,2281.645,,,,,G-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.1,USD,N,,25182.486,,121 - 150 Days,,,G-2,,,Day 60,Other,ENTITY-14,,2026-08-08,Other Supranational,N,44009.01,,Y,787.95,45166.432,,,,,,,,,,REF-6572,REF-3395,REF-2791
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.2,USD,Y,,16471.051,,Day 19,,,CB-1-Q,,,>2 Yr <= 3 Yr,Securities Lending,,,2026-04-26,MDB,N,1376.97,,N,115.76,31985.563,,,,,,,,,,REF-2854,REF-7987,REF-6499
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.3,HKD,N,,1276.995,,Day 37,,,A-2,,,271 - 364 Days,Central Bank,ENTITY-20,,2026-05-14,GSE,N,29654.682,,Y,100.0,3271.446,,,,,,,,,,REF-3944,REF-9830,REF-7837
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.4,USD,Y,,27048.825,,>2 Yr <= 3 Yr,,,S-5-Q,,,Perpetual,NULL,,,2028-11-28,Central Bank,Y,17775.168,,N,150.0,3181.338,,,,,,,,,,REF-1122,REF-4352,REF-1685
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.5,CNY,N,,2030.563,,Day 1,,,IG-2,,,Day 30,Repo,ENTITY-12,,2026-04-08,MDB,N,40836.466,,Y,150.0,35053.689,,,,,,,,,,REF-4945,REF-2059,REF-3430
Supplemental,Balance Sheet,Wells,2026-04-07,S.B.6,USD,Y,,6843.975,,Day 10,,,S-8,,,>2 Yr <= 3 Yr,Repo,ENTITY-08,,2026-04-17,Investment Company or Advisor,N,48701.474,,Y,50.0,2692.867,,,,,,,,,,REF-5264,REF-4275,REF-6431
Supplemental,Informational,Wells,2026-04-07,S.I.1,USD,Y,,3480.468,,,,,IG-1-Q,,,,,,Retail Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-07,S.I.2,HKD,N,,2313.956,,,,,S-3-Q,,,,,,Markets,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-07,S.I.3,USD,Y,,1822.974,,,,,IG-1,,,,,,Wealth Management,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-07,S.I.4,JPY,N,,4280.337,,,,,LC-2,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-07,S.I.5,USD,Y,,2781.426,,,,,A-3,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-04-07,S.I.6,USD,N,,1227.73,,,,,CB-2,,,,,ENTITY-18,Commercial Banking,,,,,,Y,,,,,,,,,,,,,,
