Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.11,USD,Y,SP-6,42327.505,,,,,G-2-Q,N,,Perpetual,NULL,ENTITY-06,Prime Brokerage,,Bank,N,,,Y,,,,,,,,,SP-9,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.12,CAD,N,SP-5,30626.518,,,,,A-1-Q,Y,,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-05,Treasury,,Bank,Y,,,Y,,,,,,,,,SP-2,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.13,USD,Y,SP-6,34561.279,,,,,A-1-Q,Y,,91 - 120 Days,Other,,Retail Banking,,Broker-Dealer,N,,,N,,,,,,,,,SP-9,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.14,EUR,N,SP-1,8438.971,,,,,CB-1-Q,Y,,Day 1,Other,,Wealth Management,,Broker-Dealer,N,,,N,,,,,,,,,SP-4,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.15,USD,Y,SP-5,7247.309,,,,,G-2-Q,Y,,121 - 150 Days,Repo,ENTITY-08,Retail Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-3,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.16,USD,N,SP-1,11127.508,,,,,CB-1-Q,Y,,Open,NULL,,Commercial Banking,,Bank,N,,,N,,,,,,,,,SP-1,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.17,CAD,N,SP-9,1677.412,,,,,G-2-Q,Y,,Day 1,Repo,,Retail Banking,,Bank,N,,,N,,,,,,,,,SP-8,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.18,USD,Y,SP-9,34576.308,,,,,A-1-Q,N,,>3 Yr <= 4 Yr,Repo,ENTITY-14,Wealth Management,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-4,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.19,CNY,N,SP-2,41272.938,,,,,A-1-Q,Y,,91 - 120 Days,Central Bank,,Wealth Management,,Broker-Dealer,N,,,N,,,,,,,,,SP-8,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.20,USD,Y,SP-5,31057.083,,,,,A-1-Q,N,,Day 1,Securities Lending,,Treasury,,Broker-Dealer,N,,,N,,,,,,,,,SP-2,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-21,S.DC.21,CHF,N,SP-9,24456.289,,,,,CB-1-Q,Y,,>5 Yr,FHLB,ENTITY-08,Markets,,Broker-Dealer,N,,,Y,,,,,,,,,SP-2,Overcollateralized,N,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.1,JPY,N,,311.18,,,,,S-7-Q,,,,,ENTITY-10,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.2,JPY,N,,4181.536,,,,,IG-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.3,EUR,N,,83.253,,,,,A-3,,,,,ENTITY-10,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.4,JPY,N,,4203.425,,,,,P-2,,,,,ENTITY-07,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.5,USD,Y,,1163.01,,,,,CB-2,,,,,ENTITY-08,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.6,CHF,N,,1983.84,,,,,CB-2,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.7,USD,N,,1479.577,,,,,S-7,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.8,USD,Y,,286.191,,,,,S-4,,,,,ENTITY-19,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.9,SGD,N,,1983.976,,,,,A-5,,,,,ENTITY-15,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-21,S.L.10,USD,Y,,463.365,,,,,A-2-Q,,,,,ENTITY-12,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.1,GBP,N,,26333.655,,Day 7,,,A-4-Q,,,Day 1,Repo,,,2026-03-28,Bank,N,17322.465,,N,0.0,37905.27,,,,,,,,,,REF-8904,REF-7518,REF-3178
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.2,USD,Y,,7737.836,,75 - 82 Days,,,CB-1-Q,,,>2 Yr <= 3 Yr,Derivatives,ENTITY-18,,2026-06-07,Retail,Y,44214.216,,Y,50.0,43518.144,,,,,,,,,,REF-1676,REF-7133,REF-8353
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.3,USD,Y,,22819.748,,Day 50,,,CB-4,,,Open,Central Bank,ENTITY-05,,2026-05-10,Central Bank,N,240.479,,Y,150.0,41672.327,,,,,,,,,,REF-2925,REF-4716,REF-8833
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.4,CNY,N,,43267.836,,Day 34,,,CB-3,,,>3 Yr <= 4 Yr,Derivatives,,,2026-04-24,Other Supranational,Y,16259.321,,N,366.92,41537.879,,,,,,,,,,REF-7888,REF-9053,REF-8796
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.5,CNY,N,,37490.865,,Day 44,,,LC-2,,,>= 1 Yr <= 2 Yr,Central Bank,ENTITY-09,,2026-05-04,Pension Fund,N,27457.226,,Y,150.0,19723.868,,,,,,,,,,REF-8802,REF-5682,REF-8163
Supplemental,Balance Sheet,Wells,2026-03-21,S.B.6,CHF,N,,9179.485,,Day 51,,,A-5-Q,,,>2 Yr <= 3 Yr,Repo,,,2026-05-11,PSE,N,26068.589,,N,150.0,48767.996,,,,,,,,,,REF-9817,REF-3087,REF-6950
Supplemental,Informational,Wells,2026-03-21,S.I.1,EUR,N,,1423.243,,,,,S-4,,,,,,Commercial Banking,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-21,S.I.2,JPY,N,,3294.679,,,,,A-4-Q,,,,,ENTITY-07,Treasury,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-21,S.I.3,GBP,N,,2432.256,,,,,S-5,,,,,,Prime Brokerage,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-21,S.I.4,USD,Y,,4758.185,,,,,IG-1-Q,,,,,ENTITY-11,Prime Brokerage,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-21,S.I.5,USD,Y,,2026.251,,,,,S-6-Q,,,,,,Treasury,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-21,S.I.6,EUR,N,,1163.583,,,,,S-3-Q,,,,,ENTITY-10,Treasury,,,,,,Y,,,,,,,,,,,,,,
