Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.9,GBP,N,SP-5,24079.45,,,,,G-2-Q,N,,271 - 364 Days,NULL,ENTITY-01,Markets,,Other,N,,,Y,,,,,,,,,SP-8,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.10,HKD,N,SP-7,7347.128,,,,,G-2-Q,Y,,180 - 270 Days,NULL,,Wealth Management,,Broker-Dealer,Y,,,N,,,,,,,,,SP-4,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.11,USD,Y,SP-3,4966.036,,,,,A-1-Q,Y,,121 - 150 Days,Securities Lending,ENTITY-18,Treasury,,Bank,N,,,Y,,,,,,,,,SP-5,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.12,CHF,N,SP-3,32719.819,,,,,A-1-Q,N,,>= 1 Yr <= 2 Yr,Derivatives,,Wealth Management,,Bank,Y,,,N,,,,,,,,,SP-8,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.13,USD,Y,SP-5,3212.312,,,,,A-1-Q,Y,,>3 Yr <= 4 Yr,Other,ENTITY-13,Prime Brokerage,,Broker-Dealer,N,,,Y,,,,,,,,,SP-7,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.14,USD,Y,SP-8,23451.26,,,,,CB-1-Q,Y,,>= 1 Yr <= 2 Yr,Repo,,Wealth Management,,Bank,N,,,N,,,,,,,,,SP-2,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.15,USD,Y,SP-2,28480.903,,,,,A-1-Q,Y,,>3 Yr <= 4 Yr,Other,ENTITY-19,Wealth Management,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-4,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.16,GBP,N,SP-2,7096.431,,,,,A-1-Q,Y,,Day 1,Securities Lending,ENTITY-16,Retail Banking,,Bank,Y,,,Y,,,,,,,,,SP-4,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.17,CAD,N,SP-4,31016.249,,,,,A-1-Q,N,,Perpetual,Central Bank,,Markets,,Bank,Y,,,N,,,,,,,,,SP-1,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.18,CAD,N,SP-5,7215.453,,,,,G-2-Q,N,,>2 Yr <= 3 Yr,Derivatives,ENTITY-01,Markets,,Bank,N,,,Y,,,,,,,,,SP-9,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.19,JPY,N,SP-2,36857.238,,,,,A-1-Q,N,,271 - 364 Days,Securities Lending,ENTITY-04,Markets,,Bank,Y,,,Y,,,,,,,,,SP-9,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.20,USD,Y,SP-1,4817.482,,,,,A-1-Q,Y,,Perpetual,FHLB,,Markets,,Broker-Dealer,N,,,N,,,,,,,,,SP-4,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-03-02,S.DC.21,JPY,N,SP-2,36045.897,,,,,A-1-Q,N,,>2 Yr <= 3 Yr,Other,ENTITY-03,Commercial Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-8,Overcollateralized,Y,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.1,USD,Y,,506.126,,,,,G-3-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.2,USD,Y,,2792.117,,,,,G-3,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.3,USD,Y,,834.047,,,,,CB-2-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.4,HKD,N,,4667.6,,,,,E-2-Q,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.5,AUD,N,,3042.067,,,,,S-5,,,,,ENTITY-13,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.6,CNY,N,,4799.122,,,,,A-0-Q,,,,,ENTITY-10,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.7,USD,Y,,1501.67,,,,,G-3-Q,,,,,ENTITY-11,,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.8,USD,Y,,471.436,,,,,S-3,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.9,USD,Y,,1164.971,,,,,Z-1,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Liquidity Risk Measurement,Wells,2026-03-02,S.L.10,USD,Y,,3617.903,,,,,LC-2,,,,,,,,,,,,N,,,,,,,,,,,,,,
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.1,USD,Y,,43989.625,,Day 7,,,A-5-Q,,,>= 1 Yr <= 2 Yr,Securities Lending,ENTITY-13,,2026-03-09,Sovereign,Y,21715.22,,Y,150.0,46512.304,,,,,,,,,,REF-5921,REF-1612,REF-7251
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.2,USD,Y,,37642.01,,Day 6,,,S-4-Q,,,>3 Yr <= 4 Yr,Derivatives,ENTITY-11,,2026-03-08,Financial Market Utility,N,28762.743,,Y,20.0,4504.148,,,,,,,,,,REF-6354,REF-9231,REF-4617
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.3,USD,N,,6743.538,,Day 55,,,CB-2,,,Day 90,Other,,,2026-04-26,PSE,Y,27964.809,,N,50.0,24393.055,,,,,,,,,,REF-5301,REF-2393,REF-7529
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.4,AUD,N,,49382.596,,Day 3,,,IG-2-Q,,,271 - 364 Days,Repo,ENTITY-12,,2026-03-05,Other Supervised Non-Bank Financial Entity,Y,30811.05,,Y,20.0,49507.959,,,,,,,,,,REF-6706,REF-4120,REF-6254
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.5,USD,Y,,23559.515,,Day 14,,,IG-1-Q,,,271 - 364 Days,Derivatives,,,2026-03-16,PSE,Y,16593.836,,N,50.0,37000.649,,,,,,,,,,REF-3419,REF-5713,REF-1225
Supplemental,Balance Sheet,Wells,2026-03-02,S.B.6,USD,Y,,23248.041,,Day 25,,,CB-3-Q,,,180 - 270 Days,NULL,,,2026-03-27,Other Supranational,N,47258.824,,N,23.85,3329.89,,,,,,,,,,REF-5185,REF-3790,REF-1984
Supplemental,Informational,Wells,2026-03-02,S.I.1,USD,Y,,932.087,,,,,CB-2,,,,,,Wealth Management,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-02,S.I.2,HKD,N,,1667.848,,,,,A-4,,,,,ENTITY-01,Commercial Banking,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-02,S.I.3,USD,Y,,4979.972,,,,,CB-2,,,,,,Wealth Management,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-02,S.I.4,USD,N,,1127.914,,,,,IG-1-Q,,,,,,Treasury,,,,,,N,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-02,S.I.5,USD,Y,,2086.667,,,,,S-5,,,,,ENTITY-14,Commercial Banking,,,,,,Y,,,,,,,,,,,,,,
Supplemental,Informational,Wells,2026-03-02,S.I.6,USD,Y,,3262.363,,,,,S-6,,,,,ENTITY-05,Commercial Banking,,,,,,Y,,,,,,,,,,,,,,
